"","V1","V2"
"941",11.7993504,46.5534692
"942",11.7991717,46.5531743
"943",11.7989127,46.5529839
"944",11.7986626,46.552689
"945",11.7985643,46.5520932
"946",11.7987281,46.5516789
"947",11.7986463,46.5512716
"948",11.7982937,46.5509908
"949",11.7523988,46.5022845
"950",11.7523011,46.5024038
"951",11.7523072,46.502454
"952",11.7523802,46.5025336
"953",11.7449874,46.5048486
"954",11.7454098,46.5047352
"955",11.7469661,46.5043877
"956",11.7476325,46.5044722
"957",11.7486666,46.5042267
"958",11.7495938,46.5039486
"959",11.7504021,46.5038504
"960",11.7514719,46.5038258
"961",11.7522735,46.5038506
"962",11.7529473,46.5038559
"963",11.7532901,46.5039337
"964",11.7577895,46.5018614
"965",11.7577695,46.5018154
"966",11.7577754,46.5017418
"967",11.7577874,46.5015906
"968",11.7471469,46.5052567
"969",11.7470652,46.5054441
"970",11.7471668,46.5055221
"971",11.7472328,46.5056258
"972",11.7473213,46.5057649
"973",11.8666803,46.4826974
"974",11.8662467,46.4829824
"975",11.8652386,46.4832546
"976",11.8647981,46.4833434
"977",11.8644026,46.4834231
"978",11.8626604,46.4844526
"979",11.8615287,46.4851279
"980",11.8607696,46.4855849
"981",11.8596365,46.4861914
"982",11.8591127,46.4865105
"983",11.8587629,46.486856
"984",11.8586213,46.4871624
"985",11.8624685,46.5260625
"986",11.8626471,46.5258229
"987",11.8627242,46.5256872
"988",11.8626987,46.525618
"989",11.8625049,46.5255588
"990",11.8624405,46.5255695
"991",11.8623683,46.5256407
"992",11.8623358,46.5256483
"993",11.8622479,46.5256168
"994",11.7516977,46.4969875
"995",11.7514847,46.4968916
"996",11.7511843,46.4969286
"997",11.750841,46.497032
"998",11.7505621,46.4972314
"999",11.7503475,46.4974529
"1000",11.7502402,46.4977853
"1001",11.7501436,46.4980659
"1002",11.7500685,46.4982506
"1003",11.7498647,46.4985755
"1004",11.749693,46.4987085
"1005",11.7494034,46.4990113
"1006",11.7493926,46.4991811
"1007",11.7495428,46.4994618
"1008",11.749693,46.499639
"1009",11.7503582,46.5000009
"1010",11.7510985,46.5003259
"1011",11.7514096,46.5004662
"1012",11.7518817,46.5007099
"1013",11.7522036,46.5008133
"1014",11.7525362,46.5007985
"1015",11.7528473,46.5006508
"1016",11.753137,46.5005253
"1017",11.7534803,46.5005179
"1018",11.7541884,46.5005991
"1019",11.7548,46.500636
"1020",11.7554651,46.5005843
"1021",11.7561117,46.5004567
"1022",11.7561117,46.5004567
"1023",11.7568908,46.5004155
"1024",11.7572998,46.500444
"1025",11.7577289,46.5006286
"1026",11.7580186,46.5007394
"1027",11.7582439,46.500769
"1028",11.758657,46.5007101
"1029",11.7587053,46.500673
"1030",11.7589198,46.5004883
"1031",11.7592783,46.5001961
"1032",11.7596065,46.4999566
"1033",11.7601429,46.4995356
"1034",11.7605613,46.4992033
"1035",11.7610656,46.4988636
"1036",11.7614966,46.4985595
"1037",11.7494034,46.4990113
"1038",11.7491717,46.4993764
"1039",11.7488069,46.4997309
"1040",11.7484207,46.4999894
"1041",11.7475297,46.5010538
"1042",11.7471469,46.5052567
"1043",11.7473371,46.5048339
"1044",11.7474443,46.5045387
"1045",11.747498,46.5043908
"1046",11.747852,46.5039034
"1047",11.7481406,46.5036045
"1048",11.7693784,46.4952362
"1049",11.7706401,46.4948268
"1050",11.7710156,46.4946717
"1051",11.7711873,46.4945314
"1052",11.7713009,46.4942325
"1053",11.7713734,46.4940717
"1054",11.7714631,46.4937936
"1055",11.7718663,46.4935304
"1056",11.7722179,46.493414
"1057",11.7725189,46.4933688
"1058",11.7729228,46.4932861
"1059",11.7731784,46.4932132
"1060",11.7735135,46.4931763
"1061",11.7738101,46.4930733
"1062",11.7740961,46.4929412
"1063",11.7744974,46.4928005
"1064",11.7748477,46.492638
"1065",11.775297,46.4925545
"1066",11.7757363,46.4924884
"1067",11.7762677,46.4922719
"1068",11.8042706,46.474937
"1069",11.8042739,46.4754153
"1070",11.8040149,46.4759211
"1071",11.8036709,46.4765174
"1072",11.8034274,46.4772523
"1073",11.8029654,46.4780517
"1074",11.8025614,46.4792992
"1075",11.8013021,46.4794332
"1076",11.8003293,46.4796338
"1077",11.7997517,46.4799663
"1078",11.7985484,46.4804537
"1079",11.7977891,46.4808067
"1080",11.7738563,46.5567164
"1081",11.7715081,46.5569569
"1082",11.7679857,46.5573177
"1083",11.7857568,46.5520755
"1084",11.7854253,46.5518934
"1085",11.7850661,46.5517984
"1086",11.7830502,46.5517186
"1087",11.8675377,46.527036
"1088",11.8677522,46.5268928
"1089",11.8676503,46.5262838
"1090",11.8675804,46.5261573
"1091",11.8674786,46.5260033
"1092",11.8674572,46.5258077
"1093",11.8678964,46.5253093
"1094",11.8097606,46.4886026
"1095",11.8096479,46.4884831
"1096",11.8094702,46.4883923
"1097",11.8093304,46.4883634
"1098",11.8091647,46.4883731
"1099",11.8090808,46.4883703
"1100",11.8088732,46.4883497
"1101",11.8087593,46.4883525
"1102",11.8085537,46.4883222
"1103",11.808352,46.4882672
"1104",11.8081843,46.4882686
"1105",11.8080978,46.4882383
"1106",11.8080705,46.4882287
"1107",11.8079027,46.4881669
"1108",11.8077927,46.4880741
"1109",11.7658848,46.5479628
"1110",11.7660393,46.5482332
"1111",11.7661762,46.5486171
"1112",11.7662534,46.5488052
"1113",11.7662401,46.548931
"1114",11.7659828,46.5491573
"1115",11.7657224,46.5493212
"1116",11.7655626,46.5495173
"1117",11.7654231,46.5496529
"1118",11.7650833,46.549983
"1119",11.7646712,46.5503312
"1120",11.7642855,46.5505844
"1121",11.7639499,46.5508401
"1122",11.7635869,46.5511753
"1123",11.7633198,46.5515326
"1124",11.8033941,46.4821989
"1125",11.8029187,46.4825292
"1126",11.7677572,46.5459387
"1127",11.7668984,46.5466785
"1128",11.8213417,46.5472601
"1129",11.82333,46.5473232
"1130",11.8238923,46.547485
"1131",11.8249196,46.5478173
"1132",11.8269623,46.5487315
"1133",11.8270652,46.5485802
"1134",11.8274782,46.5483188
"1135",11.8274625,46.5482474
"1136",11.7534901,46.538794
"1137",11.7530045,46.5386433
"1138",11.7526717,46.5386761
"1139",11.8232057,46.4848638
"1140",11.8238488,46.4860136
"1141",11.8240623,46.4862511
"1142",11.8242156,46.4864342
"1143",11.8678964,46.5253093
"1144",11.868246,46.5244155
"1145",11.8685361,46.5234959
"1146",11.8686558,46.522889
"1147",11.8685364,46.5224083
"1148",11.8076227,46.5512776
"1149",11.8069135,46.5502819
"1150",11.8066265,46.5500919
"1151",11.8064989,46.5500674
"1152",11.8064044,46.5500938
"1153",11.8029187,46.4825292
"1154",11.8019569,46.4827346
"1155",11.8013818,46.4827808
"1156",11.8011765,46.4827578
"1157",11.8010794,46.4827021
"1158",11.8010447,46.4825261
"1159",11.8014343,46.4822893
"1160",11.8100226,46.4776654
"1161",11.8096628,46.4777176
"1162",11.8087795,46.4781279
"1163",11.8077678,46.478576
"1164",11.8073248,46.4788056
"1165",11.8675377,46.527036
"1166",11.8680175,46.5271115
"1167",11.8684302,46.5271764
"1168",11.8698421,46.5273558
"1169",11.7999827,46.5539431
"1170",11.7997276,46.5539939
"1171",11.7996762,46.55406
"1172",11.7995529,46.5541092
"1173",11.7993772,46.554115
"1174",11.7532901,46.5039337
"1175",11.7538501,46.50405
"1176",11.7539904,46.5041036
"1177",11.7539997,46.5041508
"1178",11.7537862,46.5042373
"1179",11.7964203,46.4839376
"1180",11.7962263,46.4835716
"1181",11.7961556,46.4835338
"1182",11.7960508,46.4834771
"1183",11.7945749,46.4826789
"1184",11.7963245,46.4839724
"1185",11.795749,46.4847533
"1186",11.795752,46.4849698
"1187",11.7957197,46.4850881
"1188",11.7956446,46.4852801
"1189",11.7955588,46.4853466
"1190",11.7954297,46.4853383
"1191",11.795315,46.4851242
"1192",11.8043297,46.5538053
"1193",11.8045297,46.5535381
"1194",11.8049682,46.5531348
"1195",11.8056433,46.5528904
"1196",11.8063232,46.5525737
"1197",11.8075361,46.5515675
"1198",11.8076359,46.5514242
"1199",11.8076227,46.5512776
"1200",11.8674234,46.4727945
"1201",11.8670333,46.472822
"1202",11.8666261,46.472837
"1203",11.8661919,46.4730061
"1204",11.8659959,46.4732495
"1205",11.8660113,46.4735044
"1206",11.8665579,46.4743496
"1207",11.8667907,46.4748848
"1208",11.8667009,46.4750855
"1209",11.8659789,46.4755186
"1210",11.8655304,46.4757563
"1211",11.8635852,46.4771198
"1212",11.862625,46.4776537
"1213",11.861576,46.4781086
"1214",11.8605208,46.4784269
"1215",11.8596941,46.4787031
"1216",11.8590319,46.4791721
"1217",11.8579838,46.4800085
"1218",11.8570605,46.4806816
"1219",11.856415,46.481469
"1220",11.8559197,46.4820237
"1221",11.8555239,46.4826281
"1222",11.8551698,46.4831915
"1223",11.8550417,46.4834297
"1224",11.855025,46.4838077
"1225",11.8552464,46.4844235
"1226",11.8552901,46.4847522
"1227",11.8552341,46.4849827
"1228",11.8551247,46.4851782
"1229",11.8549112,46.4852607
"1230",11.853432,46.485433
"1231",11.8527475,46.4855452
"1232",11.852016,46.4855462
"1233",11.8516868,46.4855119
"1234",11.851267,46.4854256
"1235",11.8511421,46.485448
"1236",11.8510169,46.4855213
"1237",11.8508062,46.4856599
"1238",11.8506,46.485755
"1239",11.8496878,46.485752
"1240",11.8492071,46.4858053
"1241",11.8484868,46.4859735
"1242",11.8479936,46.4860157
"1243",11.8470812,46.4858377
"1244",11.8468312,46.4858538
"1245",11.8465292,46.4859437
"1246",11.8460183,46.4862062
"1247",11.8452851,46.4865865
"1248",11.8450314,46.4867361
"1249",11.8449674,46.4868476
"1250",11.8450325,46.487038
"1251",11.8454029,46.4873549
"1252",11.8456137,46.4875105
"1253",11.8456712,46.4875674
"1254",11.8456806,46.4876298
"1255",11.8109071,46.5562071
"1256",11.8109119,46.5555161
"1257",11.8117745,46.5537858
"1258",11.8131394,46.5526492
"1259",11.8143775,46.5516547
"1260",11.8154634,46.5512741
"1261",11.8167725,46.5512792
"1262",11.8178228,46.550513
"1263",11.8181222,46.5496149
"1264",11.8169653,46.548869
"1265",11.8167735,46.5486
"1266",11.8167306,46.5485398
"1267",11.8718503,46.5485301
"1268",11.8717215,46.5487189
"1269",11.8714786,46.5487565
"1270",11.7473213,46.5057649
"1271",11.748227,46.5060552
"1272",11.7494765,46.5065642
"1273",11.7505387,46.5071088
"1274",11.7517289,46.507663
"1275",11.7522703,46.5079338
"1276",11.7527446,46.5082201
"1277",11.7533744,46.5085772
"1278",11.7536954,46.5087241
"1279",11.7540896,46.5088711
"1280",11.7550174,46.5090677
"1281",11.7557205,46.5091963
"1282",11.756039,46.5092909
"1283",11.7523802,46.5025336
"1284",11.7526906,46.5025294
"1285",11.7530472,46.5023288
"1286",11.7536717,46.5020089
"1287",11.7541016,46.5018671
"1288",11.7547813,46.501837
"1289",11.7555977,46.501769
"1290",11.7561469,46.5016661
"1291",11.7574742,46.5018526
"1292",11.7577895,46.5018614
"1293",11.7577481,46.5019869
"1294",11.7577253,46.5020562
"1295",11.7576208,46.5021167
"1296",11.8000327,46.5542711
"1297",11.7997674,46.5543176
"1298",11.7993772,46.554115
"1299",11.7765638,46.5571096
"1300",11.7760602,46.5570949
"1301",11.7754422,46.5566383
"1302",11.7746986,46.5563078
"1303",11.7736593,46.5561262
"1304",11.7717914,46.5558511
"1305",11.7709017,46.5557181
"1306",11.770141,46.5556193
"1307",11.8000327,46.5542711
"1308",11.7997674,46.5543176
"1309",11.7993772,46.554115
"1310",11.8000327,46.5542711
"1311",11.7997674,46.5543176
"1312",11.7993772,46.554115
"1313",11.8008977,46.4818342
"1314",11.8004156,46.4825189
"1315",11.8000865,46.4830888
"1316",11.7939247,46.4843211
"1317",11.793826,46.484275
"1318",11.793202,46.4839835
"1319",11.7919955,46.483497
"1320",11.7912022,46.4828957
"1321",11.7905052,46.4820199
"1322",11.8096809,46.4801537
"1323",11.8077168,46.4812409
"1324",11.8071608,46.4816071
"1325",11.8069104,46.4817095
"1326",11.8064766,46.4817363
"1327",11.8056276,46.4817164
"1328",11.8049976,46.4817722
"1329",11.8042345,46.4821484
"1330",11.8005887,46.4858572
"1331",11.8006122,46.4857651
"1332",11.8006955,46.4855463
"1333",11.8005888,46.4853219
"1334",11.8711687,46.5210916
"1335",11.8719002,46.5197966
"1336",11.8716641,46.5195744
"1337",11.8050254,46.4877599
"1338",11.804662,46.4877256
"1339",11.8042148,46.4877462
"1340",11.8035359,46.4878658
"1341",11.803448,46.487863
"1342",11.8034121,46.487841
"1343",11.8033522,46.4878259
"1344",11.8032424,46.4878259
"1345",11.8030646,46.4878754
"1346",11.7813853,46.4914788
"1347",11.781757,46.4913514
"1348",11.7814095,46.4915245
"1349",11.7811846,46.4916777
"1350",11.7810768,46.4915784
"1351",11.7813853,46.4914788
"1352",11.7523011,46.5024038
"1353",11.7522243,46.5022931
"1354",11.7530014,46.5018315
"1355",11.7528039,46.5017651
"1356",11.7527195,46.501695
"1357",11.7811846,46.4916777
"1358",11.7810713,46.4917991
"1359",11.7810802,46.4919824
"1360",11.7810859,46.4920719
"1361",11.7812151,46.4923208
"1362",11.7810397,46.4923672
"1363",11.8077927,46.4880741
"1364",11.8072202,46.4880841
"1365",11.8068362,46.4880841
"1366",11.806192,46.4880287
"1367",11.8057584,46.4879349
"1368",11.8054642,46.487824
"1369",11.8050254,46.4877599
"1370",11.7524152,46.5387466
"1371",11.7525416,46.5388182
"1372",11.752594,46.5388447
"1373",11.7525911,46.5390029
"1374",11.7522004,46.5391204
"1375",11.7520966,46.5389479
"1376",11.7517369,46.5385841
"1377",11.7515664,46.5384977
"1378",11.7522036,46.5008133
"1379",11.7536155,46.5011421
"1380",11.7543196,46.501306
"1381",11.7554332,46.5015182
"1382",11.7561469,46.5016661
"1383",11.7567649,46.501622
"1384",11.7569326,46.5015672
"1385",11.757584,46.5013542
"1386",11.7581619,46.5010753
"1387",11.7584855,46.5008908
"1388",11.758657,46.5007101
"1389",11.7611447,46.5257103
"1390",11.7607029,46.5257706
"1391",11.7594661,46.5260823
"1392",11.7592929,46.5261213
"1393",11.7591226,46.5261516
"1394",11.7588377,46.5261389
"1395",11.8586213,46.4871624
"1396",11.8582951,46.4873616
"1397",11.8579079,46.4879264
"1398",11.857954,46.4884247
"1399",11.8583179,46.4889531
"1400",11.8589734,46.4897974
"1401",11.8590971,46.4901264
"1402",11.8590422,46.4904757
"1403",11.8584635,46.4912236
"1404",11.8584713,46.4914089
"1405",11.8586625,46.4915677
"1406",11.8592036,46.4917485
"1407",11.8002664,46.4779467
"1408",11.8001641,46.478584
"1409",11.8002253,46.4792753
"1410",11.8003293,46.4796338
"1411",11.8004905,46.4800397
"1412",11.8006905,46.4805259
"1413",11.8009304,46.4810076
"1414",11.8005886,46.4814665
"1415",11.7993997,46.4819694
"1416",11.7981835,46.4824427
"1417",11.7973039,46.4829623
"1418",11.7961556,46.4835338
"1419",11.795783,46.4838063
"1420",11.7953885,46.4840948
"1421",11.8029187,46.4825292
"1422",11.8021638,46.4831562
"1423",11.800662,46.4834147
"1424",11.7990214,46.4839683
"1425",11.7963768,46.4850951
"1426",11.7958544,46.4853593
"1427",11.7955588,46.4853466
"1428",11.8030646,46.4878754
"1429",11.8026828,46.4879847
"1430",11.8021037,46.4880809
"1431",11.8019065,46.4880689
"1432",11.8015721,46.487916
"1433",11.8013899,46.48783
"1434",11.8011253,46.4877355
"1435",11.8009855,46.487629
"1436",11.8008308,46.4873918
"1437",11.800726,46.4866976
"1438",11.8007434,46.486567
"1439",11.8007285,46.4863745
"1440",11.8006711,46.4862576
"1441",11.8006486,46.4861562
"1442",11.8006386,46.486048
"1443",11.8006411,46.4859311
"1444",11.8005887,46.4858572
"1445",11.8005312,46.4859063
"1446",11.8004027,46.4859496
"1447",11.8002605,46.4860087
"1448",11.8001318,46.4860332
"1449",11.8000645,46.4860291
"1450",11.855952,46.4861299
"1451",11.8560397,46.4860463
"1452",11.8562683,46.4861157
"1453",11.8564091,46.4861904
"1454",11.8566961,46.4863517
"1455",11.8569586,46.4865128
"1456",11.8573746,46.4867537
"1457",11.8576962,46.4872468
"1458",11.8578035,46.4875417
"1459",11.8579079,46.4879264
"1460",11.8661919,46.4730061
"1461",11.8662322,46.4732802
"1462",11.8665746,46.4735552
"1463",11.8669906,46.47375
"1464",11.8673644,46.4739278
"1465",11.8674924,46.4740401
"1466",11.8676685,46.4741947
"1467",11.8683848,46.4747768
"1468",11.868726,46.4748876
"1469",11.8689266,46.4749618
"1470",11.8689857,46.475083
"1471",11.8688451,46.4751318
"1472",11.8685575,46.4751337
"1473",11.8681262,46.4751466
"1474",11.8675962,46.4751134
"1475",11.8667009,46.4750855
"1476",11.8689857,46.475083
"1477",11.8696251,46.4753507
"1478",11.8701957,46.4757074
"1479",11.8711007,46.4765176
"1480",11.8665436,46.4757608
"1481",11.8668167,46.475691
"1482",11.8669652,46.475653
"1483",11.867685,46.4757286
"1484",11.868117,46.4758766
"1485",11.8573746,46.4867537
"1486",11.8580068,46.4869458
"1487",11.8586213,46.4871624
"1488",11.8587508,46.4872001
"1489",11.8588253,46.4872151
"1490",11.8588606,46.4870453
"1491",11.7485505,46.5033776
"1492",11.7494012,46.5031851
"1493",11.7511137,46.5027977
"1494",11.7520618,46.5026
"1495",11.7523802,46.5025336
"1496",11.7448758,46.5046146
"1497",11.7447757,46.5045717
"1498",11.7448038,46.5045007
"1499",11.7450147,46.5044233
"1500",11.7456332,46.5043201
"1501",11.7462469,46.5042201
"1502",11.746407,46.5042462
"1503",11.7469661,46.5043877
"1504",11.7803399,46.4913817
"1505",11.7807343,46.491503
"1506",11.7810768,46.4915784
"1507",11.7807343,46.491503
"1508",11.7808953,46.491644
"1509",11.7809815,46.4917764
"1510",11.7810802,46.4919824
"1511",11.7448758,46.5046146
"1512",11.7447757,46.5045717
"1513",11.7448038,46.5045007
"1514",11.7450147,46.5044233
"1515",11.7456332,46.5043201
"1516",11.7462469,46.5042201
"1517",11.746407,46.5042462
"1518",11.7469661,46.5043877
"1519",11.8124106,46.4783803
"1520",11.8124603,46.4784727
"1521",11.8127719,46.4787146
"1522",11.8123857,46.4783083
"1523",11.8124106,46.4783803
"1524",11.8123195,46.4784316
"1525",11.8121953,46.4784453
"1526",11.8120959,46.4784316
"1527",11.811919,46.478395
"1528",11.811919,46.478395
"1529",11.8118215,46.478323
"1530",11.8115782,46.4781761
"1531",11.8108415,46.4778927
"1532",11.8100226,46.4776654
"1533",11.8096592,46.4775225
"1534",11.8092877,46.4773922
"1535",11.8080477,46.4769267
"1536",11.8075247,46.4767212
"1537",11.8070574,46.4768619
"1538",11.8066864,46.4769845
"1539",11.8064058,46.4771172
"1540",11.8055542,46.477582
"1541",11.8045972,46.4781557
"1542",11.811919,46.478395
"1543",11.8120298,46.4783362
"1544",11.8116715,46.4781745
"1545",11.8112215,46.4778448
"1546",11.8106935,46.4776471
"1547",11.8103971,46.4775429
"1548",11.8102246,46.4774428
"1549",11.8100226,46.4776654
"1550",11.809976,46.4777475
"1551",11.8108108,46.4779724
"1552",11.8113234,46.4781446
"1553",11.81166,46.4782999
"1554",11.811919,46.478395
"1555",11.8729581,46.4774651
"1556",11.8725444,46.4780357
"1557",11.8723916,46.478138
"1558",11.8715008,46.4781229
"1559",11.8707172,46.4781152
"1560",11.8702207,46.4781998
"1561",11.8699418,46.4783105
"1562",11.869658,46.4784277
"1563",11.8693507,46.478558
"1564",11.8690953,46.4786622
"1565",11.8687691,46.4787957
"1566",11.8684996,46.4789227
"1567",11.8682206,46.4791083
"1568",11.867811,46.479426
"1569",11.8095138,46.4775163
"1570",11.809162,46.4776386
"1571",11.8083746,46.4780809
"1572",11.8078929,46.478302
"1573",11.8074915,46.4785338
"1574",11.8072445,46.4786964
"1575",11.8073248,46.4788056
"1576",11.8073651,46.4789095
"1577",11.8077354,46.4787868
"1578",11.8082819,46.4785529
"1579",11.8088686,46.4783211
"1580",11.8092083,46.4781021
"1581",11.809976,46.4777475
"1582",11.8100226,46.4776654
"1583",11.8102246,46.4774428
"1584",11.8100822,46.4773536
"1585",11.8095138,46.4775163
"1586",11.8029187,46.4825292
"1587",11.8039099,46.4825772
"1588",11.8032291,46.482946
"1589",11.8020677,46.4833722
"1590",11.8016741,46.4833411
"1591",11.8006891,46.4834985
"1592",11.7995683,46.4838578
"1593",11.7989745,46.4840491
"1594",11.7976476,46.4840612
"1595",11.7956695,46.4843243
"1596",11.7953885,46.4840948
"1597",11.795321,46.4839106
"1598",11.795783,46.4838063
"1599",11.7959752,46.4837629
"1600",11.7965083,46.4836425
"1601",11.7976529,46.4833362
"1602",11.7986492,46.4831266
"1603",11.7991634,46.4829856
"1604",11.7999357,46.4827841
"1605",11.800263,46.4823546
"1606",11.8006243,46.4817784
"1607",11.8008977,46.4818342
"1608",11.8011585,46.4818635
"1609",11.8009763,46.4821186
"1610",11.8009122,46.4824243
"1611",11.8010447,46.4825261
"1612",11.8011461,46.4826884
"1613",11.801424,46.4827395
"1614",11.8019739,46.4826966
"1615",11.8021404,46.4826608
"1616",11.8025824,46.4824237
"1617",11.8029187,46.4825292
"1618",11.7495824,46.5340978
"1619",11.7496802,46.5343043
"1620",11.7497801,46.5345117
"1621",11.7497915,46.5346234
"1622",11.7497962,46.5346691
"1623",11.7497931,46.5347997
"1624",11.7498151,46.5348847
"1625",11.7499092,46.5349622
"1626",11.750491,46.5350187
"1627",11.7511373,46.5349646
"1628",11.7523954,46.5347169
"1629",11.7526586,46.5346511
"1630",11.7529693,46.5344684
"1631",11.7533506,46.5342838
"1632",11.7540479,46.534145
"1633",11.7544609,46.5340784
"1634",11.7546405,46.5339187
"1635",11.7545912,46.5337483
"1636",11.7545611,46.5337782
"1637",11.7543512,46.5338111
"1638",11.7536918,46.5338682
"1639",11.7532726,46.5339162
"1640",11.7530281,46.5340034
"1641",11.7528272,46.5341986
"1642",11.7524866,46.5343849
"1643",11.7521024,46.5344521
"1644",11.7516744,46.5345141
"1645",11.7513338,46.5346132
"1646",11.7509189,46.5346793
"1647",11.7506263,46.5347064
"1648",11.7502451,46.5346902
"1649",11.7499511,46.5345629
"1650",11.7499364,46.5341145
"1651",11.7498039,46.5343039
"1652",11.7497558,46.534209
"1653",11.7497335,46.5341673
"1654",11.7495954,46.533694
"1655",11.7494997,46.5336648
"1656",11.7494815,46.5336899
"1657",11.7494731,46.5337598
"1658",11.7495824,46.5340978
"1659",11.8127719,46.4787146
"1660",11.8122832,46.4788506
"1661",11.8121085,46.4791333
"1662",11.8118737,46.4798583
"1663",11.8114055,46.4799369
"1664",11.8107657,46.4799549
"1665",11.8102832,46.4799572
"1666",11.8096675,46.4799031
"1667",11.8090038,46.479873
"1668",11.8082742,46.4798669
"1669",11.8074665,46.479891
"1670",11.8072105,46.4799042
"1671",11.8067566,46.4800339
"1672",11.8063228,46.4801901
"1673",11.8055616,46.4804644
"1674",11.8052374,46.4806515
"1675",11.8035237,46.4817402
"1676",11.8028197,46.4822292
"1677",11.8025824,46.4824237
"1678",11.8029187,46.4825292
"1679",11.8039099,46.4825772
"1680",11.8044138,46.4822533
"1681",11.8050415,46.4819594
"1682",11.8049976,46.4817722
"1683",11.8048051,46.4815212
"1684",11.8059538,46.4809173
"1685",11.8067319,46.4805473
"1686",11.8073711,46.4803985
"1687",11.808072,46.4803241
"1688",11.8084332,46.480356
"1689",11.8099154,46.4803539
"1690",11.811592,46.4806133
"1691",11.8118143,46.4805856
"1692",11.8124666,46.4800613
"1693",11.8126913,46.4797202
"1694",11.812821,46.4794055
"1695",11.8128673,46.4788655
"1696",11.8127719,46.4787146
"1697",11.8637258,46.5123779
"1698",11.8632498,46.5123689
"1699",11.8625729,46.5122997
"1700",11.8620227,46.5122757
"1701",11.8612891,46.5122096
"1702",11.8610424,46.512184
"1703",11.8607848,46.5120894
"1704",11.8601123,46.5115815
"1705",11.8597203,46.5111666
"1706",11.8593985,46.5105264
"1707",11.8592913,46.510426
"1708",11.8592367,46.5103208
"1709",11.8590053,46.5097813
"1710",11.8587761,46.5094072
"1711",11.8584792,46.5090175
"1712",11.8583112,46.5088406
"1713",11.8581614,46.5087286
"1714",11.8580269,46.5085525
"1715",11.8579613,46.5082788
"1716",11.8579622,46.5080638
"1717",11.8580621,46.5078248
"1718",11.858287,46.5076069
"1719",11.8585009,46.5074131
"1720",11.8589704,46.5071261
"1721",11.8600708,46.5064814
"1722",11.8608153,46.5059749
"1723",11.8608816,46.5058035
"1724",11.860776,46.5057871
"1725",11.8601669,46.5061883
"1726",11.8594835,46.5065851
"1727",11.8585577,46.5071095
"1728",11.8579617,46.5074386
"1729",11.8576931,46.507637
"1730",11.857466,46.507933
"1731",11.857394,46.5081088
"1732",11.8573328,46.5085882
"1733",11.8573896,46.5088046
"1734",11.8579333,46.5095259
"1735",11.8583787,46.510154
"1736",11.8586232,46.5105011
"1737",11.8591996,46.5111668
"1738",11.8595599,46.511574
"1739",11.8599944,46.5120338
"1740",11.8603066,46.5122171
"1741",11.8606341,46.5123253
"1742",11.8610533,46.5124425
"1743",11.8618044,46.5125762
"1744",11.8620358,46.5125837
"1745",11.8625598,46.512456
"1746",11.8631188,46.512471
"1747",11.8635751,46.5124936
"1748",11.8637716,46.5127039
"1749",11.8638937,46.5127171
"1750",11.8637258,46.5123779
"1751",11.748227,46.5060552
"1752",11.7489308,46.5061892
"1753",11.7493317,46.5062656
"1754",11.7501128,46.5065148
"1755",11.7508915,46.5068183
"1756",11.7520106,46.5072883
"1757",11.7522942,46.5074117
"1758",11.7526497,46.5076633
"1759",11.7529713,46.5080336
"1760",11.753199,46.5082955
"1761",11.7532639,46.5083702
"1762",11.7536954,46.5087241
"1763",11.8629916,46.525776
"1764",11.8629927,46.5260097
"1765",11.8629657,46.5262732
"1766",11.8626515,46.5264277
"1767",11.8626126,46.5264585
"1768",11.8623972,46.5260653
"1769",11.8624241,46.5258532
"1770",11.8626336,46.5257462
"1771",11.8626845,46.5256535
"1772",11.862463,46.5255959
"1773",11.8624405,46.5255695
"1774",11.8623972,46.5255238
"1775",11.8626079,46.5255
"1776",11.862406,46.5251871
"1777",11.8622903,46.5250733
"1778",11.8621712,46.5249562
"1779",11.8619005,46.5246827
"1780",11.8617607,46.5244033
"1781",11.8616909,46.524202
"1782",11.8616298,46.5238512
"1783",11.8617398,46.5236873
"1784",11.862228,46.5234449
"1785",11.86249,46.5233818
"1786",11.8628262,46.5233998
"1787",11.8632438,46.5237906
"1788",11.8633763,46.523989
"1789",11.8635495,46.5243642
"1790",11.8637694,46.5245689
"1791",11.8640271,46.5246587
"1792",11.8644375,46.5246467
"1793",11.8644958,46.5245925
"1794",11.8643596,46.5243744
"1795",11.8641399,46.5241149
"1796",11.8640968,46.5239832
"1797",11.8643782,46.5237583
"1798",11.8649192,46.5236386
"1799",11.8657066,46.523465
"1800",11.8663063,46.5233497
"1801",11.8666404,46.5232559
"1802",11.8674223,46.5228906
"1803",11.8681449,46.5225195
"1804",11.8683316,46.5222166
"1805",11.8683833,46.5220507
"1806",11.8684781,46.5218822
"1807",11.8686577,46.5216449
"1808",11.869105,46.5214146
"1809",11.869701,46.521256
"1810",11.8705728,46.5210652
"1811",11.871206,46.5208489
"1812",11.8714593,46.5204372
"1813",11.8717257,46.5199354
"1814",11.8719002,46.5197966
"1815",11.8720285,46.5199113
"1816",11.8720342,46.5202236
"1817",11.871861,46.5207647
"1818",11.8718654,46.5208849
"1819",11.8717215,46.5210538
"1820",11.8716383,46.5211613
"1821",11.8712759,46.5213867
"1822",11.8706296,46.521588
"1823",11.870075,46.521552
"1824",11.8697694,46.5215399
"1825",11.869241,46.5218043
"1826",11.8690226,46.5220477
"1827",11.8689921,46.5228259
"1828",11.8686558,46.522889
"1829",11.8681799,46.5229641
